Channel,Fresh_clean,Milk_clean,Grocery_clean,Frozen_clean,Detergents_Paper_clean,Delicassen_clean
1,76.68413260018396,12.55566509641372,18.579509839590322,15.362635266454646,7.241023448919412,19.757867258650414
1,28.242450388476264,10.77274308914135,14.514133572192778,8.880901159716977,7.679707430190976,14.322613107784193
2,21.438075365853095,12.845685228179608,20.192924274100825,10.325690983215507,11.241346034171976,14.79423780737689
1,76.87331010474146,12.361843692870893,17.473533150369537,12.030813197925681,8.578729640655093,30.55619249944247
2,61.54130454710212,14.273822136343899,20.66953347703444,12.28791515110184,12.008015290697875,17.33939820435134
2,41.373235891433595,15.18621462239511,21.888428784435366,4.340754631164841,12.129731243639052,14.760870174409913
1,94.19871985553549,8.436042411915258,11.794969550637024,16.792899424740096,6.461066623775034,26.674380705130208
1,71.54200877692384,12.34748679855358,17.002301990854512,16.641644936201132,9.032459675161453,32.739127273798914
1,66.46040231151464,11.63873116946427,17.81064272955339,12.429599425248604,10.376898025212707,26.360231146168186
2,55.109278981376335,13.532750598958492,21.42100594552874,7.278625493996754,12.114726851808047,6.551959040866908
2,20.76956880786451,14.386022889729569,23.474908266216314,10.199189859264703,12.710008650171162,7.834390391237154
2,53.049679004272356,13.3750697366362,19.963118335765646,9.385713199951306,11.392819913933243,7.528364141291463
2,43.08856324856912,15.983670959142206,22.99051346197891,12.046282836648736,12.2311645928945,31.22976932573762
2,36.240089288715474,14.927840458037164,23.077017510490805,11.943420626772955,12.086245991301581,21.623635923190434
2,87.38796834622305,17.294948478688895,26.267546311010168,16.049268777124134,14.364994138572703,33.67701728874309
2,56.209189230197325,13.088230698404606,20.111556900104734,9.548760250389458,11.576875471312475,21.732202391221055
2,42.48271534244726,15.914015056813001,24.32670436765239,12.126453518200554,13.378592495734388,20.198401377059653
1,45.92812345680557,9.652639607274367,14.096861991222356,14.08620719015192,8.035240756787438,24.394968854586157
1,37.18365436293915,12.20842017376087,18.406276864809517,7.734016186164637,9.513414309333825,13.085381336631983
2,84.93259618606055,12.138449441211947,17.761243044773575,9.350148770063804,10.38482634464807,20.793921201885674
2,18.974092199588256,14.256081828755503,20.349818805224235,10.074907676228584,11.740632239992067,11.835653981556975
1,74.61132976123555,10.175568289271489,14.044778717176388,12.884079599633427,6.4057879635677875,21.06477790421386
1,43.31890923661598,12.01233535787928,17.182693204872514,10.865497762062494,9.969723518191078,20.01948798312353
2,39.8194649470769,16.723679816179505,23.987407344414866,13.065953527252702,13.892926175157932,21.09865338840173
2,43.73706016252214,14.137427925026063,19.96919260377901,4.556864843742751,12.284954476976726,20.81390788305294
1,59.628099736086405,10.763893064137749,13.53512176305281,9.592372830767209,6.559667189045608,14.79423780737689
1,45.6026653341387,12.794470656452912,18.932694272697997,6.589876333765289,10.686330308576807,22.28589186217674
2,51.007048026651226,11.625525712749951,18.843342781406818,6.070850283256445,11.180462697363424,11.85379238099533
2,81.5624086485663,17.294948478688895,26.267546311010168,13.632461980685278,14.364994138572703,23.89085460227235
2,49.446420923431745,13.120426945295812,18.157351466078655,14.284098013373235,11.171417630458073,19.05564335495799
2,52.5469432533458,14.486915809911606,21.64415068133579,13.32806868965424,12.310231768232532,20.878547274857933
1,41.87935716315664,9.863571814174737,15.692720502379357,13.9901384839667,9.170561212519893,20.101285449279402
2,9.621408638940457,15.862923680205503,26.267546311010168,4.473611300693638,14.364994138572703,21.4906635738745
1,3.1577555388609624,10.283563241570343,18.62611097146759,7.1451869582707355,10.889686876343102,5.208695219291654
2,67.28578376998209,13.290850947603671,20.981554927624735,11.266191622980527,11.583839957330754,18.210823984644144
1,33.41554956733389,13.44594077282222,16.391224846393406,15.24001097142609,8.437092947866017,27.14977782886441
1,50.53341741030204,11.471245680194206,12.81581958631149,10.176527974655217,8.150456936492493,10.136724495074803
1,63.522725507395364,10.82891096524996,15.64306635972037,16.980423973481912,5.610919881436725,21.218577624510004
1,65.43992193917413,9.921928961102605,22.88892970925509,14.99166712681731,11.213684384019247,36.15800200928388
1,40.84791078735158,12.705423181956588,15.034578149971091,16.43489588240772,9.264309222096411,10.991740608905078
2,67.27030231151328,12.78337602248866,19.241953623367223,16.17801428357888,8.388484730175058,16.81286562155829
2,50.205695782314905,13.153884131324771,19.698564069654836,11.319837417983823,9.86478675869684,23.005748885801726
1,67.8175462356849,9.722161407867917,1.19375547233792,14.44475339568327,1.1406499802216448,19.1231650288406
1,21.757860374188922,11.958244564771622,18.15054581216837,15.953376363634055,7.81857127147806,18.612030966720624
2,57.29233304729527,14.692355373982315,24.265382045230957,10.420470674551797,13.14840472039474,19.328363546193835
1,54.967907066416515,9.783071374798363,14.230714298853192,12.505607089186881,6.971505475250702,10.684950059382158
1,29.117638926889253,11.762896225895322,16.088526294457218,10.41788498820414,9.11098335297991,22.49497398614896
1,47.661332482485655,9.145656781507553,15.436793516177426,8.905032444551853,8.03777722595387,15.753310012243018
2,14.031528408124124,14.047314070091012,21.261993361329015,8.062556339542267,12.343673358495268,10.430241682381249
2,54.27716750012926,13.974290621978518,20.163167624839733,10.05407990978404,10.923985649484278,24.987048592726236
1,68.331052358749,10.319161379491511,13.774221842877951,12.76049578324768,7.8782584393742665,17.773113962064
2,56.764038708209405,11.804825063074315,17.044459062697367,11.116295600302902,11.066209902748307,9.490466105487483
2,62.78013535306211,17.294948478688895,26.267546311010168,10.797184307933643,14.364994138572703,26.750144950293215
2,70.4559082017528,17.294948478688895,24.815247672054344,10.708611943315557,14.133813260376428,18.670477055726778
1,86.61657938117332,12.658113948279219,18.969169854575675,15.445775851795187,9.556765700947237,36.15800200928388
1,49.53244423250644,8.394898920679845,16.433281136797767,16.711650784322465,6.103461175633143,6.551959040866908
1,72.38557008237144,12.095939355859818,17.407914601474662,13.781439814683052,7.585680178664385,27.36332420434607
1,56.02492401138423,8.560276384551408,13.516755269320345,13.706694123547285,4.9059277749460115,13.89039328947082
1,58.12937808798245,11.429656256387704,14.871495607199913,16.374538843083222,8.080314488214315,19.947943787003116
2,52.177342235951045,16.516565886606628,24.8035230073177,13.614628768899964,14.016934224158344,31.491653596246934
1,55.876923935081024,11.655127851844757,14.22315273019362,18.617415193238678,4.944061504559127,26.065270363898147
2,44.29533303962332,14.605015804201564,20.27611131192282,7.450563667351303,11.547699267286868,12.187593395189182
1,1.3106314207386476,11.5411521746444,17.98864599778975,8.952562908877734,6.5339816681938165,17.30080237063539
2,5.323189189101926,11.32132782465276,18.969641623507613,6.800382581928506,11.083027043658621,11.706976434409858
1,17.647486236989643,7.123206064339252,10.746498078457453,10.162260022922892,4.58181349009202,7.43646187221843
1,19.141960565577254,5.840807531695222,11.391354926461188,10.486795680519455,4.629560447591882,9.82449005733624
1,53.027867930720724,10.963189859167464,13.983865314513032,15.12698411271709,6.481295999937079,13.398184869576129
2,56.32973344776454,13.59662480657108,20.55929882204592,13.630845173393315,12.39405765779139,26.976921655716524
2,27.69591271971527,14.327331748081152,21.7743167368328,11.832028634955726,12.079262273000406,23.230068551833018
2,35.5479601459287,13.192882201439033,18.75662694570851,13.01158141796706,11.375454251199592,21.318063122842663
1,94.19838897793264,11.910402964866334,19.326885567032434,18.617415193238678,9.45021126060315,25.47349771198193
1,60.08163292312478,10.91783201253259,15.888234609510596,11.411646316115139,9.462373396219785,15.933595671278276
1,62.09465585145888,9.51139772859563,16.371332524294072,10.524292274569246,5.8622960752651645,21.280296391680327
2,27.92509314416022,13.151849334871214,20.05080576663185,6.64457134558957,12.09640827228033,23.203276171478382
2,51.41170334070006,14.29291533958794,21.399929879447463,12.9203502300672,12.597377640288752,21.559690386590535
2,28.430819951935216,13.764519841862024,18.398238687744357,7.7975095238956715,10.329951460963292,20.58121110578785
2,27.600447091433363,15.33008813171366,24.337097467573553,9.8551252169001,8.53030371870324,1.271118600736268
1,56.686596175109486,10.420133000803775,13.618405547410752,12.71219201842497,6.137374258005839,22.47013357007584
2,57.865297867853705,14.389886538664303,22.103286058445537,10.24944660996095,11.994291413157052,21.923490757256218
1,66.31255941851423,11.43543984630515,14.793091874303979,16.428540394158734,7.679707430190976,26.093994222954173
1,60.55157461079311,11.0623017713301,13.687521736194599,13.604856467377848,7.973170806017025,22.10649698510733
1,65.14906609662803,9.627219534798968,14.128069238264038,13.00558787555345,5.634544256747513,20.733681829063826
1,55.58174797888748,9.065910224991924,15.413675455698321,13.161335868408411,6.844104014284612,16.491440236613858
1,55.64597972927554,11.24783694350317,15.799199968121503,11.714337650768147,7.014964921455405,11.799196494783844
1,47.62729094282881,12.119418923665542,17.441520534303965,11.912682780854789,7.057263892811494,20.182293067152802
1,67.43578698866791,10.6845858237305,14.651492541029628,14.976037749651875,7.435405361349801,18.862233787134922
1,50.34379598870949,11.103901419656147,14.349631099843144,14.111137891961585,6.790107700175902,16.70451414720894
1,64.08510391865036,9.82217074866102,15.855820907144462,12.864197254310815,6.178728793191577,20.05230291035201
1,39.56202708547568,11.747280269851771,13.249057160846894,12.8410029414605,6.779081790641855,12.372126864084962
1,57.30316709647392,6.747268586037154,8.526492794098491,12.377767094797056,3.597951265249049,18.387221296728637
2,55.64104430427983,14.318772548476847,19.286597279110584,12.619934732855295,9.929498835970579,10.111457509367229
1,81.64187599597987,10.413163351535376,15.38374824129616,14.67141728779925,7.732408430380832,22.361710708795805
1,94.19871985553549,11.892268791380047,18.462665729954846,18.35178056838121,8.417009535096444,18.76693560671725
1,66.50915246320953,10.631765563493317,13.553393677239342,16.20066863585561,7.190644928521199,15.29606115200756
2,68.95753405135733,13.44084064116927,20.0437164288676,10.448741644341377,10.247261543710682,26.210947213904472
1,11.783997794193478,13.879818574399579,16.241826894887893,6.762525632883949,8.911341997157747,1.271118600736268
1,85.99393198721033,9.345768196233209,13.272818535217857,12.015256662946905,7.431739060402573,23.157169348081556
1,47.985608686438816,11.173403097566926,11.104631931283214,15.447579293596656,7.375720616602783,18.722068036427398
1,31.71738814841835,8.53962918882493,9.100782880290033,8.462069499209582,4.925121583608085,13.215328743198954
1,61.18588536636819,10.824126782572163,14.806057083908229,9.519244742093452,8.741464304413192,13.467063316472817
1,52.61726272993106,9.561350594155856,12.682646905369076,8.933666002347302,6.734185141526578,14.334537968083787
1,48.51404233746018,10.675359822123308,14.388915036152472,10.002763717992092,4.400616557096109,15.82979494936402
1,46.003872206165255,9.955580183782377,14.948307118724637,11.100431388686816,6.370203458762016,13.439605890089913
1,41.47607625330775,13.81181532743454,18.424442584484005,14.54700385634327,10.290117176367843,22.024166006331466
1,36.176458039472685,13.679862614776097,19.046350937348958,9.815977680732479,8.2977218440669,5.910887803982202
1,59.281356699799964,12.311193683596066,17.203287646574346,6.921778836343142,6.693814604715422,27.59774698372479
1,43.655715941004246,12.638746424834267,15.787175584366953,10.30414000312025,8.104836937762524,18.836932548126573
1,64.64694037782249,12.322385196813137,18.568685831708898,12.715511459777817,8.749788882245786,25.826709265667652
1,77.22559569696195,14.790284846289216,17.311679757985246,8.31187217175836,4.5070084028238355,21.61452888363108
1,82.35992274247128,13.413352772872312,19.032881113056654,13.415419412495714,3.3223579504761522,1.271118600736268
1,54.35155810255467,10.35894371190297,12.340410010457665,16.28209386654905,7.3908502095537765,13.328512143777315
1,66.06192393580717,12.008992597466182,14.109376932802215,6.431374767817843,7.780505354198685,11.400873870170077
2,69.5547402356437,13.76110590096391,25.194081429912956,4.7124022088875135,13.234199758299596,30.171959637886342
1,49.332647552918466,10.730123228811628,14.393254254368879,10.56369353064801,4.9812068621143295,15.666233509460088
1,52.18674259835017,11.832747470081323,15.090224971678184,11.321668189331811,8.941313559814198,15.724407268753462
1,45.06718876245298,8.524743643652705,10.441536969705378,14.216880452079288,6.880826908844971,14.772011690671844
1,78.39176635088309,10.154595460142893,13.540613219893276,10.235586456438877,5.574761619949827,21.56885361315012
1,62.91791005101089,10.615975872916838,13.743250916366852,10.378781578606722,6.145735578958298,19.666887006896065
1,26.775859834582604,11.805435808038286,14.162092012822706,9.346164531752278,6.728481386033306,22.982235905418616
1,66.07685765149907,10.071254091117705,15.572687689476314,13.4206312819551,7.203389184957346,11.055178548816363
1,37.615693987158544,13.97861895403965,14.659575681099607,10.176527974655217,6.976393673211776,22.386845063572647
1,20.67408029557847,4.799153830389089,7.261544231676823,5.651043963275492,2.0803948681554756,2.756201145427407
2,31.125021635775123,14.30219624411302,22.54591871993546,7.685156247794256,13.075202119793216,24.364420320544777
2,38.92022841945482,12.767034003012405,21.39119204069373,8.286890841244013,12.059791390278976,27.373510761597025
1,64.82678162037779,10.064384001710733,14.799580052698108,13.731034834378848,8.482397890718293,14.591414603111993
2,35.2524195533536,13.229605450830924,19.627244071167045,10.573450136913545,11.14095032930054,22.61410335213407
2,16.837820966219077,13.575427418936817,21.342142434809357,8.746102728314991,12.4036627466805,13.114504747290109
2,29.631747228775367,11.994449539388864,20.781131241594352,10.301433206970577,11.316795427318231,24.378009100439677
1,57.644567950534594,8.388489378674597,8.857617468784053,10.940537330898913,1.1406499802216448,24.632719272804074
1,61.55330014862513,10.816449699139659,16.230171152233808,13.113552883525596,6.591187294226261,16.491440236613858
2,44.04337248674366,15.185770582291877,23.988088920827327,12.811210067663962,13.398591239276625,14.904249486247476
2,43.20821334817897,13.546582065031094,19.184288701304695,12.990549627449898,10.990276297472164,12.084328662445795
2,62.13126755601193,14.684425405457578,22.634386542333022,14.4558713946017,12.169189652748669,25.10454662901619
2,42.06193479295774,13.278663661075388,19.44056087112098,10.722436822367843,11.524535918469336,28.47500096707958
1,35.523176503540334,11.722698012569955,15.711180032001982,8.781805843295922,9.659238856158542,17.175925034488614
1,44.77256009399099,8.930198401970559,11.476927410915586,11.51067395702781,5.087209831823597,14.716112600816102
1,43.72893970242423,8.886090255467446,14.361314400225472,12.845234003581691,4.9059277749460115,17.61153769121845
2,14.98039546949121,13.836394731172078,20.9717283694466,10.990778476066934,12.145141884758344,13.398184869576129
2,13.549913873567577,16.36934174620098,22.625122311827763,9.782873791584722,12.556403160105024,33.34922058427266
1,24.095386071582418,12.841040475799666,18.15281554458281,8.385205510279883,10.544465166072264,17.285307582648624
2,19.2934373591147,13.567750237478135,22.62269320516382,10.590435640607083,12.76916213182433,17.354780496161712
1,15.52977042979231,9.834525622965895,17.34742667813988,12.965311235840483,5.996917783510699,21.578007418664477
2,32.92682427438017,13.615124794853246,20.468015016760557,5.050601836235012,11.223370048793095,22.675125978842143
1,88.12828843007628,13.353670480900988,18.15281554458281,15.890228130888534,9.506980050476333,11.943599331465432
1,58.13688652044347,13.466827140485229,16.832353621410675,12.063060911336237,3.3223579504761522,25.870758346605683
1,55.36319333153066,13.389843371027027,17.139759638725735,11.06438476894838,5.657798328524938,14.322613107784193
1,36.45319324628775,12.59994652230242,14.833139821764219,14.487767850259901,6.8280992071793,24.40513076771239
1,57.52509753748251,13.047443572757325,19.318594269281125,8.766571565098007,9.337977232475891,26.337832496650392
1,94.19871985553549,16.701761782331022,22.242952763891648,18.39154077318042,11.515551729186633,36.15800200928388
1,21.50498776611557,13.799948622659214,19.980939093669196,8.966636583957637,12.116839686380711,10.430241682381249
1,82.22331236895751,17.294948478688895,22.70268942261234,18.617415193238678,6.634267944725417,36.15800200928388
1,16.33015204295154,9.330006576614588,16.967216354014706,5.628570220566411,7.12535069802874,3.325488693457642
1,50.16492807852429,13.189211659082668,12.450046983577355,12.605030659653094,4.675743689723598,12.238521841410478
1,35.86296467195449,8.3264941483021,11.644689865438052,13.802131312445301,8.731421020572256,17.4388189490181
1,33.3781029595336,13.658567881410201,19.70860613550386,15.426325037582382,10.885166317216836,1.271118600736268
2,49.898250936517236,13.55690346780727,20.4037517250489,13.20181353527902,12.09880740852061,14.429142804572951
2,22.96446090690733,14.482221949677301,20.346318125333262,8.006335741601346,11.151015406663918,23.298617905627157
1,63.80953930016431,13.122145504803894,14.098428709179906,15.876029346056345,5.634544256747513,7.48267890285109
1,59.40649936340499,7.367648522674786,13.008477248514124,10.47417381090749,4.285425242520428,8.311234582958608
1,43.9845999673905,10.191159674076413,14.498710336836227,9.409134524485777,6.281278383494305,14.487568335927326
2,13.00764518880667,11.899305927348511,22.729153302797833,10.643100849632345,11.742873563563677,16.960263911001945
1,47.89149573526979,9.507781677687243,15.398186495856253,10.252209541702547,7.216032603875236,20.084989721311228
1,63.91686260724824,12.705423181956588,17.339890076347835,16.08878955691252,7.107477362682489,22.907387406513692
1,77.4276178407221,13.430607522118361,17.105092481255305,18.617415193238678,8.386428646055023,26.565205774590265
2,33.32647565004242,13.396584074681044,19.932628011818284,11.013488420896778,11.27229660445286,21.696159802179054
1,56.47687090318258,10.937907779914788,18.313211858954524,13.845351926569602,7.991516109359693,17.20734293898715
1,53.049679004272356,11.04940509445154,14.29807703719617,9.301896308720313,7.402104911319501,13.721916753928529
2,36.09659923859844,14.78820736922644,23.308941510897487,14.142017606680898,12.792380371875753,17.469144889877324
2,41.0461336137477,14.981343136591336,23.606446856719124,13.861869222871036,13.468233574623342,22.61002086801005
1,72.66784332330376,14.464540523234696,19.57467420349614,14.827409624713473,6.886003773805282,34.25013114437602
1,20.19606951975647,8.805119057475542,14.44920604505082,9.08521329033863,8.739794515309192,4.30388289783405
1,30.946121970834888,9.275869472504793,17.33714614979078,11.493561927138451,1.7007229433810644,21.040500377799248
2,25.38407989045931,14.508316590487263,23.398956323845702,10.633605028678636,12.65770234609911,17.308537627691702
1,46.181241285114886,9.036298998224,11.938592348937053,10.443624697953835,6.906542753670297,12.847076820216746
2,33.853922215436135,12.5340855814005,17.891534009471187,13.37250827824427,11.6437243203122,9.490466105487483
1,28.469486015793244,12.048233508298797,17.737577450876817,12.20835072503018,10.845522346072762,18.01624213683733
2,44.09400133656934,14.698106888048558,21.903211573671534,10.40751594488333,13.20824323263605,17.952635488945074
1,65.76174903569297,10.688673412954087,13.033933642795537,12.130538031113826,6.664325625319545,24.182578804644983
2,57.15887893788192,16.591490772235915,25.82746414215934,14.641937542035926,14.068342571018169,26.548732701889016
1,48.30101168253663,9.507781677687243,14.22315273019362,11.330803287806123,6.640326070899092,22.986158821491216
1,37.07024819392131,13.240087195261541,18.33339878418645,11.399229727258046,11.121987600397102,20.472842820585022
2,33.018073385780916,13.223359850703211,20.290661421266915,10.53172622432916,11.848417551366454,17.909934917661907
1,35.01999376379795,14.317935913207203,21.580211852524975,11.478067702077416,11.808931001294633,25.132922359687857
2,33.812880473928914,15.311835599096126,25.42109057630971,7.187149253453204,13.33957555894504,17.02482834157895
1,65.14906609662803,10.209202598600355,14.198850419514583,12.982497228992592,5.768909262569856,20.17153704458999
2,4.694895480704449,13.517966520153482,21.488957049261913,11.319837417983823,11.46037044631384,33.5362325021196
1,40.00546935067764,7.730177740259417,13.027587088699748,12.745214540938065,5.201781520204491,9.77042674405953
1,60.985492401480194,9.29206444421267,13.010605787948277,12.0811233637877,4.629560447591882,17.604110351303344
1,43.680151846684005,13.517675720733072,20.029130962356025,5.978833902818311,11.211149506196012,12.101672325365326
1,42.69420915130522,9.686043192083062,15.265111850653415,15.94022289391187,6.734185141526578,14.079280090435676
2,34.951791346645685,11.252552626348058,17.363823570073208,15.113508295418882,8.437092947866017,21.19472370105762
1,48.2634760101123,8.736746834210644,13.251043449046696,10.19071552306847,4.925121583608085,16.903297143155132
1,58.01801586050391,11.752914664486692,16.530306401134496,9.812687209480849,8.382308931839603,17.874167475092367
2,68.23243579592244,13.00629575990692,19.458388140223036,12.072801453429776,10.37225725412353,22.071922275256362
1,39.63498303281828,10.982847499954394,13.375880522085284,12.723241886702086,6.77353960824796,17.144372530865756
1,30.46430951940895,8.503707294219193,10.579873253654284,10.621685884816658,11.447349152815574,11.440102230082639
1,51.13678984404368,11.418043069382477,14.834424641300558,15.677661885660186,8.238116237421156,19.153670295270295
2,55.479316714123975,13.030713820253208,17.59599581549451,16.24552106300703,8.741464304413192,24.309877480646477
1,32.931639519907314,14.29966855057712,16.246300894767774,11.588022589166838,9.543134873442662,15.367666537372887
1,73.37418593667883,10.567885924235869,16.255233998525764,9.739162843942037,6.886003773805282,18.210823984644144
1,24.175472330721682,12.640859481874738,15.759985867864074,10.590435640607083,7.428064415272385,2.5311343871691445
1,62.11558235815591,11.386523894174235,16.250769925316725,14.352428991918073,7.084849548013501,25.669554953078265
1,30.28890475955027,13.16639336699491,15.228218182805836,11.19422162620835,9.12973836725011,12.997142307053721
1,51.09558237273732,9.126020891244238,15.478279481050949,12.751773619183425,7.449987902760287,11.85379238099533
1,65.90642223305511,12.097011927895489,10.673080065602006,14.58212975792205,3.7395257092829715,20.472842820585022
1,48.4593223940501,8.16740265416853,10.637908955189198,10.98247143070896,4.9627544019331955,11.688343969661423
1,89.27058206239103,11.28373188818384,16.202239536358697,14.923375762064946,8.51512082454503,24.698678941267897
1,69.61345834695136,11.9513905757312,18.430303725308242,17.195373368383372,7.16484713426511,25.672542306340763
1,72.40926052495703,10.590464317816137,14.800876349380934,12.644980793093598,7.439063357294718,19.55172962369134
1,65.36364410226157,8.736746834210644,15.331094340028958,14.01016698842031,7.975804050108924,16.209053373738342
1,55.7067751767215,11.9519625427353,17.263074480483827,9.462916734907141,9.66120945509522,25.16435820436033
1,45.763524069639274,13.595498997154875,20.09274883151496,11.126162630210974,10.719059573953345,23.721698454091435
2,36.07657861099713,13.088927750273124,21.11887062172006,7.6603094749910685,12.589914692413647,26.309767289323478
1,51.581748028801655,11.173403097566926,13.763927878033266,12.097692731459357,7.503530180153707,16.491440236613858
1,59.32745031299635,7.631680437130541,10.18036883742858,12.482898409186587,4.315131112375031,16.903297143155132
1,62.20435574615254,12.762229110805604,14.710368001261505,9.455306415145982,7.9114184166956,16.154823654401095
1,49.898250936517236,12.073838406767484,14.235243773149001,15.458378874634292,8.67856865265984,12.937575126625372
1,36.5860867420245,10.786437058977587,13.801529024897436,12.032223103858401,6.6036183472183865,17.308537627691702
2,45.595212856959826,16.099528074345287,25.02666556231509,15.635822753163849,13.984466045719918,31.475559416187913
1,46.77828600165403,10.652636749119951,16.989645628948573,16.011927463810487,6.412807192581404,22.658892466145016
1,76.51336270501388,13.647298428812928,21.953603287083013,8.91461583530473,7.2492677495102695,21.34158541453756
1,54.306603065628146,15.498359999112994,16.995606366597034,14.612763234199821,9.523021964687207,27.582772960086558
1,78.23281482674622,8.21725852290939,13.243091519704848,13.622747981071509,5.550155653892212,16.53456565289744
1,55.51240205850303,12.650975305218958,17.35289939431456,9.01295048447737,7.364279416204835,14.054422288111407
1,50.779335213818925,10.725111498860711,13.941590534477692,14.793838450029494,10.951366906211165,19.19618460280927
1,94.19871985553549,12.455773868034083,14.315834062386001,15.495007854459676,8.3171286335396,27.721746039328362
1,92.60948486596506,12.630274786255185,18.584654853251436,13.430162593568788,8.761375654165299,18.10023781432643
1,52.16793835885849,12.59865621403547,14.364229458534565,8.348835032580968,8.421045390527985,15.933595671278276
1,49.51987475062059,9.677743871995563,12.335222102713878,15.666304325852161,4.4548246464240355,12.877398392779892
1,70.78742031430221,10.072625364755798,13.587853504765858,10.69703457153493,7.500015279509858,16.870543223261368
1,31.985048365883344,9.686043192083062,18.235976120773056,14.392964049071807,10.576814508150603,14.510790466525089
2,25.106921290581106,14.079567242921163,21.554895062198888,5.309079511666486,11.855373953614844,20.72864282131287
1,45.028983266007074,16.14022165048464,21.05372056528615,16.838600855167112,8.518929324600208,28.472695173560872
2,20.057284654976723,14.098854062635018,23.12274716092095,12.650642534072517,11.491628603584322,25.669554953078265
1,68.35138156777768,9.855968090547703,14.92956286523612,14.165143726919064,8.332069233626038,28.454231896260197
2,56.828668762042426,13.672512672771743,22.631961808818026,10.891468842247281,11.970821824784194,17.215176541694326
1,61.60788496198637,7.148581116383518,12.447537600404026,12.966325003611228,7.120901144611047,11.45960915119188
1,41.760695602916684,9.543652469115276,12.010965835584571,15.056991922365254,6.355735840376496,7.096722656556404
1,31.62367570412392,12.65055469671278,13.375880522085284,10.999059347991023,5.940690176261174,22.058922749141058
1,19.2934373591147,13.74502184325154,18.337751342298557,9.338176196543142,5.307969605383924,19.51103967247635
1,82.2015838980802,11.625525712749951,13.239108764501765,14.680035173881077,6.447431608736043,23.176407820836868
1,23.538414863004235,10.482964164037279,13.872239514298837,10.074907676228584,8.37817911369293,20.144586664219936
1,21.34823169061432,10.37559469599722,8.314234517863348,10.402315564278659,5.351213770901707,14.128702607000564
1,75.11637218278389,12.048781336769217,18.38911096942863,14.488988110644401,8.019939922429797,25.488712305688292
